player_name,year,team,base_salary,prorated_bonus,,guaranteed_salary,capnumber,cap_percent,cash_paid
Michael Dickson,2024,Seahawks,2550000,1300000,,0,3850000,1.5%,2550000
Rigoberto Sanchez,2024,Colts,1250000,0,,2500000,2500000,1.0%,2500000
Cameron Johnston,2024,Steelers,1125000,958333,,0,2083333,0.8%,4000000
Bradley Pinion,2024,Falcons,2245000,500000,,1080000,3000000,1.2%,2500000
Bryan Anger,2024,Cowboys,3000000,800000,,0,3800000,1.5%,3000000
Johnny Hekker,2024,Panthers,1750000,983668,,0,2733668,1.1%,1750000
Braden Mann,2024,Eagles,1125000,200000,,1125000,1325000,0.5%,2125000
Corliss Waitman,2024,Steelers,985000,,,,930278,0.4%,930278
Ryan Stonehouse,2024,Titans,985000,3334,,,988334,0.4%,985000
Jude McAtamney,2024,Giants,225000,,,,31667,0.0%,31667
Darius Slay,2024,Eagles,1210000,7413483,,1210000,10651483,4.1%,11500000
Thomas Morstead,2024,Jets,1210000,500000,,1210000,2050000,0.8%,2550000
Michael Dowell,2024,Seahawks,225000,,,,12500,0.0%,12500
Patrick Murtagh,2024,Jaguars,795000,,,225000,470000,0.2%,470000
Tress Way,2024,Commanders,3000000,600000,,0,3750000,1.4%,3150000
Bobby Wagner,2024,Commanders,4060000,2000000,,4060000,6500000,2.5%,8000000
Sam Martin,2024,Bills,1550000,400000,,1550000,2050000,0.8%,1850000
Elijah Jones,2024,Cardinals,795000,238730,,,708730,0.3%,1424920
De'Vondre Campbell,2024,49ers,1210000,670000,,1210000,2058333,0.7%,4738333
Bryce Baringer,2024,Patriots,915000,44614,,,959614,0.4%,915000
Jordan Stout,2024,Ravens,985000,174458,,,1159458,0.5%,985000
Ryan Wright,2024,Vikings,985000,1668,,0,986668,0.4%,985000
Eric Wilson,2024,Packers,1210000,167500,,0,1152500,0.4%,1377500
Michael Palardy,2024,Cardinals,1210000,0,,0,164167,0.1%,201667
Shaun Wade,2024,Chargers,302400,,,,184800,0.1%,184800
Calais Campbell,2024,Dolphins,1210000,790000,,0,3125000,1.2%,3025000
Nnamdi Madubuike,2024,Ravens,1125000,5975000,,1125000,7100000,2.8%,31000000
Zack Martin,2024,Cowboys,1750000,13750000,,1750000,15500000,6.0%,18000000
Ryan Kelly,2024,Colts,11375000,2250000,,1000000,14625000,5.6%,12375000
DeAndre Hopkins,2024,Chiefs,739444,619166,,739444,4368610,1.7%,4149444
Foster Moreau,2024,Saints,3420000,700000,,3420000,4400000,1.7%,3700000
Michael Tutsie,2024,Colts,225000,,,,25000,0.0%,25000
Jaelen Gill,2024,Browns,225000,,,,50000,0.0%,50000
Jaxon Janke,2024,Texans,225000,,,,12500,0.0%,12500
Qadir Ismail,2024,Ravens,225000,,,,225000,0.1%,225000
Tanner Knue,2024,Buccaneers,225000,,,,162500,0.1%,162500
Xavier Johnson,2024,Texans,225000,,,,225000,0.1%,225000
Cornelius Johnson,2024,Packers,225000,,,,200000,0.1%,200000
Drake Stoops,2024,Rams,225000,,,,225000,0.1%,225000
Cole Burgess,2024,Bengals,225000,,,,225000,0.1%,225000
Dayton Wade,2024,Ravens,225000,,,,225000,0.1%,225000
Jaylen Johnson,2024,Chargers,225000,,,,256667,0.1%,256667
Terique Owens,2024,49ers,225000,,,,175000,0.1%,175000
Josh Cephus,2024,Jaguars,225000,,,,256667,0.1%,256667
John Jackson,2024,Bears,225000,,,,200000,0.1%,200000
John Jiles,2024,Patriots,225000,,,,162500,0.1%,162500
T.J. Luther,2024,Panthers,225000,,,,62500,0.0%,62500
Jeff Foreman,2024,Raiders,795000,3333,,45000,473333,0.2%,480000
Kaden Davis,2024,Browns,795000,,,,44167,0.0%,44167
Joseph Ngata,2024,Eagles,225000,,,,0,0.0%,0
Marcus Riley,2024,Jets,795000,1666,,10000,471666,0.2%,475000
Shedrick Jackson,2024,Raiders,225000,,,,62500,0.0%,62500
Julian Hicks,2024,Packers,225000,,,,225000,0.1%,225000
Tejhaun Palmer,2024,Cardinals,225000,,,,225000,0.1%,225000
David White Jr.,2024,Jaguars,795000,8333,,225000,478333,0.2%,495000
Zavier Scott,2024,Vikings,225000,,,,225000,0.1%,225000
Jeshaun Jones,2024,Vikings,225000,,,,212500,0.1%,212500
Jermaine Jackson,2024,Saints,225000,,,,87500,0.0%,87500
JaQuae Jackson,2024,Patriots,795000,,,,470000,0.2%,470000
Dylan Drummond,2024,Falcons,225000,,,,256667,0.1%,256667
Lucky Jackson,2024,Vikings,225000,,,,225000,0.1%,225000
Bryce Oliver,2024,Titans,795000,,,,441667,0.2%,441667
Kazmeir Allen,2024,Commanders,225000,,,,225000,0.1%,225000
Tahj Washington,2024,Dolphins,795000,22599,,,492599,0.2%,560396
Thayer Thomas,2024,Vikings,225000,,,,225000,0.1%,225000
Tyrell Shavers,2024,Bills,225000,0,,,320001,0.1%,320001
Alex McGough,2024,Packers,225000,,,,87500,0.0%,87500
Tyreik McAllister,2024,Raiders,225000,,,,112500,0.0%,112500
Jalen Moreno-Cropper,2024,Cowboys,225000,,,,256667,0.1%,256667
Brycen Tremayne,2024,Commanders,225000,,,,288334,0.1%,288334
Tarik Black,2024,Dolphins,225000,,,,137500,0.1%,137500
Aidan Robbins,2024,Browns,225000,,,,12500,0.0%,12500
Ramel Keyton,2024,Raiders,795000,,,,441667,0.2%,441667
Kearis Jackson,2024,Giants,225000,,,,175000,0.1%,175000
Brandon Smith,2024,Jets,225000,,,,256667,0.1%,256667
Braylon Sanders,2024,Patriots,225000,,,,125000,0.0%,125000
Jared Wayne,2024,Texans,795000,0,,,0,0.0%,5000
Maurice Alexander,2024,Lions,225000,,,,25000,0.0%,25000
Jacob Kibodi,2024,Browns,225000,,,,37500,0.0%,37500
Jesse Matthews,2024,Falcons,225000,0,,0,225000,0.1%,225000
Brenden Rice,2024,Chargers,795000,28648,,,643092,0.2%,729036
Easop Winston,2024,Jets,225000,,,,75000,0.0%,75000
Deshaun Fenwick,2024,Packers,225000,,,,25000,0.0%,25000
Kameron Johnson,2024,Buccaneers,795000,3333,,,617777,0.2%,624444
D.J. Williams,2024,Buccaneers,225000,,,,256667,0.1%,256667
Chris Blair,2024,Falcons,795000,,,,132500,0.1%,132500
Dennis Houston,2024,Buccaneers,225000,,,,137500,0.1%,137500
Hassan Hall,2024,Cardinals,225000,,,,12500,0.0%,12500
Tay Martin,2024,Titans,795000,,,,44167,0.0%,44167
Mason Tipton,2024,Saints,795000,3333,,100000,798333,0.3%,805000
Xavier Weaver,2024,Cardinals,795000,10000,,225000,805000,0.3%,825000
Isaiah Williams,2024,Bengals,795000,,,,397500,0.2%,397500
Johnny Johnson III,2024,Texans,225000,,,,225000,0.1%,225000
Grant DuBose,2024,Dolphins,795000,,,,524166,0.2%,524166
Ryan Miller,2024,Buccaneers,795000,,,,485833,0.2%,485833
Nikko Remigio,2024,Chiefs,795000,0,,0,220833,0.1%,220833
DeVaughn Vele,2024,Broncos,795000,26120,,,821120,0.3%,899480
Dante Miller,2024,Giants,795000,,,,44167,0.0%,44167
Terrell Jennings,2024,Patriots,795000,,,,132500,0.0%,132500
Jabari Small,2024,Titans,225000,,,,256667,0.1%,256667
Emani Bailey,2024,Panthers,225000,,,,62500,0.0%,62500
Bub Means,2024,Saints,795000,63569,,,678013,0.3%,868720
Kevin Austin Jr.,2024,Saints,795000,,,,220833,0.1%,220833
Ryan Flournoy,2024,Cowboys,795000,34597,,,829597,0.3%,933388
Seth Williams,2024,Cowboys,225000,,,,162500,0.1%,162500
Ellis Merriweather,2024,Packers,225000,,,,256667,0.1%,256667
Jalen Coker,2024,Panthers,795000,,,,662500,0.3%,662500
Jordan Whittington,2024,Rams,795000,34597,,,829597,0.3%,933388
Frank Gore Jr.,2024,Bills,225000,0,,,256667,0.1%,256667
Xavier Smith,2024,Rams,795000,,,,530000,0.2%,530000
Casey Washington,2024,Falcons,795000,48399,,,843399,0.3%,988596
Mitchell Tinsley,2024,Commanders,225000,0,,0,225000,0.1%,225000
Malik Washington,2024,Dolphins,795000,49890,,,844890,0.3%,994560
Johnny Wilson,2024,Eagles,795000,49252,,,844252,0.3%,992008
Jha'Quan Jackson,2024,Titans,795000,50917,,,845917,0.3%,998668
Jason Brownlee,2024,Chiefs,225000,0,,0,0,0.0%,0
Ainias Smith,2024,Eagles,795000,83574,,,752185,0.3%,1002907
Cornell Powell,2024,Seahawks,225000,,,,75000,0.0%,75000
John Stephens,2024,Cowboys,795000,1000,,,597389,0.2%,596389
Jawhar Jordan,2024,Texans,225000,0,,,137500,0.1%,137500
Chris Collier,2024,Raiders,795000,,,,132500,0.1%,132500
Louis Rees-Zammit,2024,Jaguars,225000,,,,225000,0.1%,225000
Ian Wheeler,2024,Bears,795000,2500,,,472500,0.2%,477500
Michael Wiley,2024,Commanders,225000,,,,225000,0.1%,225000
Aaron Shampklin,2024,Steelers,225000,,,,125000,0.0%,125000
Elijah Cooks,2024,Eagles,225000,0,,0,0,0.0%,0
Justyn Ross,2024,Chiefs,225000,,,,301666,0.1%,301666
Kendall Milton,2024,Bengals,795000,,,,44167,0.0%,44167
Jamari Thrash,2024,Browns,795000,81352,,,876352,0.3%,1120408
George Holani,2024,Seahawks,795000,,,,88333,0.0%,88333
Jacob Cowing,2024,49ers,795000,132177,,,927177,0.3%,1323708
Michael Bandy,2024,Broncos,225000,,,,225000,0.1%,225000
Kendric Pryor,2024,Bengals,225000,,,,301666,0.1%,301666
Anthony Gould,2024,Colts,795000,88166,,,883166,0.3%,1147664
Alex Bachman,2024,Raiders,225000,,,,87500,0.0%,87500
Colson Yankoff,2024,Commanders,795000,3333,,40000,635833,0.2%,642500
Xazavian Valladay,2024,Saints,225000,,,,112500,0.0%,112500
British Brooks,2024,Texans,795000,5000,,225000,565278,0.2%,575278
Deneric Prince,2024,Dolphins,225000,,,,225000,0.1%,225000
Elijah Dotson,2024,Falcons,225000,,,,62500,0.0%,62500
Carson Steele,2024,Chiefs,795000,,,15000,795000,0.3%,795000
Antoine Green,2024,Lions,915000,29190,,,524190,0.2%,495000
Blake Watson,2024,Broncos,795000,,,,88333,0.0%,88333
Colton Dowell,2024,Titans,915000,25674,,,520674,0.2%,495000
A.T. Perry,2024,Broncos,225000,0,,,162500,0.1%,162500
Justin Shorter,2024,Raiders,795000,0,,,441667,0.2%,441667
Kelvin Harmon,2024,Cowboys,225000,0,,,225000,0.1%,225000
Owen Wright,2024,Ravens,795000,,,,470000,0.2%,470000
Mason Kinsey,2024,Titans,915000,,,,254167,0.1%,254167
Bryce Ford-Wheaton,2024,Giants,795000,6666,,0,801666,0.3%,795000
Rakim Jarrett,2024,Buccaneers,915000,8333,,0,760000,0.3%,751667
Tony Brown,2024,Browns,1125000,0,,0,453056,0.2%,504167
Carlos Washington Jr.,2024,Falcons,795000,,,,176667,0.1%,176667
Bo Melton,2024,Packers,915000,,,,915000,0.3%,915000
Brandon Johnson,2024,Steelers,225000,,,,351666,0.1%,351666
Andre Baccellia,2024,Cardinals,225000,,,,225000,0.1%,225000
D.J. Montgomery,2024,Colts,225000,0,,,225000,0.1%,225000
Michael Woods,2024,Browns,915000,0,,,254167,0.1%,254167
Ronnie Bell,2024,49ers,225000,0,,,62500,0.0%,62500
Devontez Walker,2024,Ravens,795000,199463,,,994463,0.4%,1592852
Javon Baker,2024,Patriots,795000,204149,,,999149,0.4%,1611596
Zach Evans,2024,Jets,225000,0,,,37500,0.0%,37500
Jase McClellan,2024,Falcons,795000,48592,,,771370,0.3%,917146
Cody Schrader,2024,Rams,795000,,,220000,795000,0.3%,795000
Keilan Robinson,2024,Jaguars,795000,70489,,,666489,0.2%,878345
Rasheen Ali,2024,Ravens,795000,72467,,,777189,0.3%,994590
Dylan Laube,2024,Raiders,795000,38798,,,833798,0.3%,950192
Kimani Vidal,2024,Chargers,795000,51859,,,846859,0.3%,1002436
Roman Wilson,2024,Steelers,795000,249576,,,864020,0.3%,1612748
Jake Bobo,2024,Seahawks,915000,3333,,,918333,0.4%,915000
Troy Franklin,2024,Broncos,795000,213709,,,1008709,0.4%,1649836
Malik Heath,2024,Packers,915000,3000,,,918000,0.3%,915000
Austin Trammell,2024,Jaguars,225000,,,,267222,0.1%,267222
Jalen McMillan,2024,Buccaneers,795000,234641,,,1029641,0.4%,1733564
Luke McCaffrey,2024,Commanders,795000,222511,,,1017511,0.4%,1685044
Xavier Gipson,2024,Jets,915000,5000,,0,920000,0.4%,915000
Demario Douglas,2024,Patriots,915000,33333,,,948333,0.4%,915000
Jalen Virgil,2024,Bills,225000,0,,0,75833,0.0%,75833
Parker Washington,2024,Jaguars,915000,48066,,,963066,0.4%,915000
Kristian Wilkerson,2024,Raiders,225000,,,,351666,0.1%,351666
Irvin Charles,2024,Jets,915000,,,,821667,0.3%,821667
Jalen Brooks,2024,Cowboys,915000,20589,,,935589,0.4%,915000
Montrell Washington,2024,Chiefs,225000,0,,,0,0.0%,0
Tanner Conner,2024,Dolphins,985000,0,,,778333,0.3%,778333
Andrei Iosivas,2024,Bengals,915000,39848,,,954848,0.4%,915000
Xavier Hutchinson,2024,Texans,915000,40925,,,955925,0.4%,915000
Elijah Higgins,2024,Cardinals,915000,,,,915000,0.3%,915000
Deven Thompkins,2024,Panthers,985000,,,,383056,0.1%,383056
Jermaine Burton,2024,Bengals,795000,263345,,,1058345,0.4%,1848380
Audric Estime,2024,Broncos,795000,84781,,,807559,0.3%,1061902
Isaiah Davis,2024,Jets,795000,63569,,,858569,0.3%,1049276
Sincere McCormick,2024,Raiders,795000,,,,166666,0.1%,166666
Tyler Badie,2024,Broncos,795000,,,,409722,0.2%,409722
Jordan Mims,2024,Saints,795000,,,,441667,0.2%,441667
Trey Palmer,2024,Buccaneers,915000,44824,,,959824,0.4%,915000
Evan Hull,2024,Colts,225000,0,,,125000,0.0%,125000
Sione Vaki,2024,Lions,795000,132177,,,927177,0.4%,1323708
Kayshon Boutte,2024,Patriots,915000,46816,,,961816,0.4%,915000
Braelon Allen,2024,Jets,795000,132177,,,927177,0.4%,1323708
Kyle Philips,2024,Eagles,225000,0,,,75000,0.0%,75000
Samori Toure,2024,Bears,225000,0,,,225000,0.1%,225000
Keaton Mitchell,2024,Ravens,915000,6000,,0,711000,0.3%,705000
Tyrone Tracy Jr.,2024,Giants,795000,71588,,,866588,0.3%,1081352
Malik Davis,2024,Cowboys,225000,,,,225000,0.1%,225000
Puka Nacua,2024,Rams,915000,61245,,,976245,0.4%,915000
Cody White,2024,Seahawks,915000,,,,406667,0.2%,406667
Dontayvion Wicks,2024,Packers,915000,75636,,,990636,0.4%,915000
Trishton Jackson,2024,Vikings,225000,0,,,137500,0.1%,137500
Cody Thompson,2024,Buccaneers,225000,,,,480278,0.2%,480278
Dez Fitzpatrick,2024,Chargers,225000,,,,50000,0.0%,50000
Charlie Jones,2024,Bengals,915000,169694,,,1084694,0.4%,915000
D.J. Turner,2024,Raiders,985000,,,,855833,0.3%,855833
Tom Kennedy,2024,Lions,225000,,,,0,0.0%,0
Malachi Corley,2024,Jets,795000,309265,,,1104265,0.4%,2032060
Zonovan Knight,2024,Jets,225000,,,,75000,0.0%,75000
Christopher Brooks,2024,Packers,915000,0,,0,813333,0.3%,813333
Jaret Patterson,2024,Chargers,225000,0,,0,267222,0.1%,267222
Brittain Brown,2024,Seahawks,225000,0,,,50000,0.0%,50000
MarShawn Lloyd,2024,Packers,795000,239276,,,745387,0.3%,1463215
Jermar Jefferson,2024,Lions,225000,0,,,301666,0.1%,301666
Isaac Guerendo,2024,49ers,795000,176132,,,971132,0.3%,1499528
Jaylen Wright,2024,Dolphins,795000,190005,,,985005,0.4%,1555020
Will Shipley,2024,Eagles,795000,179241,,,974241,0.4%,1511964
Bucky Irving,2024,Buccaneers,795000,182888,,,977888,0.4%,1526552
Kevin Harris,2024,Patriots,225000,0,,,225000,0.1%,225000
Ray Davis,2024,Bills,795000,178297,,,973297,0.4%,1508188
Chris Rodriguez Jr.,2024,Commanders,915000,0,,,305000,0.1%,305000
Tyler Goodson,2024,Colts,915000,,,,915000,0.4%,915000
Kenny McIntosh,2024,Seahawks,915000,22713,,,937713,0.4%,915000
Emari Demercado,2024,Cardinals,915000,5000,,0,826667,0.3%,821667
Sean Tucker,2024,Buccaneers,915000,1666,,0,916666,0.4%,915000
Emanuel Wilson,2024,Packers,915000,,,,915000,0.3%,915000
Tyler Scott,2024,Bears,915000,165862,,,1080862,0.4%,915000
Britain Covey,2024,Eagles,985000,,,,726666,0.3%,726666
Derius Davis,2024,Chargers,915000,177982,,,1092982,0.4%,915000
Jaleel McLaughlin,2024,Broncos,915000,5000,,0,920000,0.4%,915000
Erik Ezukanma,2024,Dolphins,985000,0,,,109444,0.0%,109444
David Sills,2024,Broncos,225000,,,,271111,0.1%,271111
Dareke Young,2024,Seahawks,985000,25275,,,1010275,0.4%,985000
Tre Tucker,2024,Raiders,991095,214378,,,1205473,0.5%,991095
Dan Chisena,2024,Panthers,1055000,0,,0,175833,0.1%,175833
Jalen Nailor,2024,Vikings,985000,45165,,,1030165,0.4%,985000
Calvin Austin III,2024,Steelers,985000,126084,,,1111084,0.4%,985000
Quintez Cephus,2024,Rams,302400,0,,,268800,0.1%,268800
Thomas Yassmin,2024,Broncos,225000,,,,0,0.0%,0
Emory Jones,2024,Falcons,225000,,,,25000,0.0%,25000
Michael Wilson,2024,Cardinals,992703,220811,,,1213514,0.4%,992703
Dax Milne,2024,Panthers,302400,0,,,50400,0.0%,50400
Austin Reed,2024,Bears,225000,,,,225000,0.1%,225000
Jason Bean,2024,Colts,225000,,,,225000,0.1%,225000
Blake Corum,2024,Rams,795000,252957,,,1047957,0.4%,1806828
Hunter Luepke,2024,Cowboys,915000,6666,,0,921666,0.4%,915000
Danny Gray,2024,Eagles,225000,0,,,212500,0.1%,212500
Deuce Vaughn,2024,Cowboys,915000,33333,,,948333,0.4%,915000
Trey Benson,2024,Cardinals,795000,306746,,,1101746,0.4%,2021984
Josh Downs,2024,Colts,1000930,253719,,,1254649,0.5%,1000930
Julius Chestnut,2024,Titans,985000,,,,985000,0.4%,985000
Eric Gray,2024,Giants,915000,61245,,,976245,0.4%,915000
Israel Abanikanda,2024,49ers,915000,0,,,254167,0.1%,254167
Nsimba Webster,2024,Bears,1055000,,,,545000,0.2%,545000
Kedon Slovis,2024,Texans,225000,,,,225000,0.1%,225000
Tank Dell,2024,Texans,958596,284382,,,1292978,0.5%,1008596
Keaontay Ingram,2024,Chiefs,225000,0,,,187500,0.1%,187500
Chase Brown,2024,Bengals,915000,71539,,,986539,0.4%,915000
Cedric Tillman,2024,Browns,952521,270084,,,1275105,0.4%,1005021
Jalin Hyatt,2024,Giants,955696,272785,,,1278481,0.5%,1005696
Juwann Winfree,2024,Colts,1125000,0,,,570000,0.2%,570000
Malik Taylor,2024,Jets,1055000,,,,545000,0.2%,545000
Adonai Mitchell,2024,Colts,795000,547925,,795000,1342925,0.5%,2986670
Simi Fehoko,2024,Chargers,1055000,0,,0,800000,0.3%,800000
Isaiah Hodgins,2024,Giants,302400,0,,,416166,0.2%,416166
Marquez Callaway,2024,Buccaneers,302400,0,,0,277444,0.1%,293000
Anthony Schwartz,2024,Dolphins,985000,0,,,520000,0.2%,520000
Romeo Doubs,2024,Packers,985000,170979,,,1101257,0.4%,930278
Marvin Mims,2024,Broncos,1025847,353388,,1025847,1379235,0.5%,1025847
John Rhys Plumlee,2024,Seahawks,795000,,,,44167,0.0%,44167
Stanley Morgan,2024,Titans,302400,0,,,100800,0.0%,100800
Shawn Bowman,2024,Jaguars,225000,,,,225000,0.1%,225000
Jaelon Darden,2024,Seahawks,985000,0,,,273611,0.1%,273611
Adrian Martinez,2024,Jets,225000,,,,256667,0.1%,256667
Jack Plummer,2024,Panthers,795000,,,,88333,0.0%,88333
Tanner Mordecai,2024,49ers,225000,,,,225000,0.1%,225000
John Kelly,2024,Browns,1055000,0,,,58611,0.0%,58611
Carter Bradley,2024,Raiders,795000,,,,176667,0.1%,176667
Anthony Brown,2024,Bills,225000,,,,0,0.0%,0
Tony Jones,2024,Cardinals,302400,,,,50400,0.0%,50400
Devin Leary,2024,Ravens,225000,,,,225000,0.1%,225000
Jordan Travis,2024,Jets,795000,63569,,,533569,0.2%,724276
Sam Hartman,2024,Commanders,225000,,,,162500,0.1%,162500
Roschon Johnson,2024,Bears,915000,192172,,,1107172,0.4%,915000
Ronnie Rivers,2024,Rams,985000,,,,985000,0.4%,985000
Michael Pratt,2024,Buccaneers,225000,0,,,288334,0.1%,288334
Raheem Blackshear,2024,Panthers,985000,,,,985000,0.4%,985000
Jaylen Warren,2024,Steelers,985000,4000,,,989000,0.4%,985000
J.J. Taylor,2024,Texans,225000,,,,87500,0.0%,87500
Isaiah Spiller,2024,Raiders,225000,0,,,37500,0.0%,37500
Devon Achane,2024,Dolphins,997157,238627,,,1235784,0.5%,997157
Isiah Pacheco,2024,Chiefs,985000,19777,,,1004777,0.4%,985000
Tank Bigsby,2024,Jaguars,945133,230530,,,1225663,0.5%,995133
Rashid Shaheed,2024,Saints,985000,250000,,,1235000,0.5%,1985000
Ty Chandler,2024,Vikings,985000,74711,,,1059711,0.4%,985000
Velus Jones Jr.,2024,Panthers,985000,0,,,218889,0.1%,218889
Tim Jones,2024,Jaguars,985000,0,,,985000,0.4%,985000
Collin Johnson,2024,Bears,1055000,0,,,410278,0.2%,410278
Greg Dortch,2024,Cardinals,1125000,,,,985000,0.4%,1125000
Rashee Rice,2024,Chiefs,1045237,430949,,1045237,1476186,0.6%,1045237
Steven Sims,2024,Ravens,1125000,0,,,134444,0.1%,134444
Jalen Tolbert,2024,Cowboys,1171884,228767,,,1400651,0.5%,1171884
David Bell,2024,Browns,1113628,0,,,1051760,0.4%,1051760
Ihmir Smith-Marsette,2024,Giants,1055000,0,,,996389,0.4%,996389
Tyler Johnson,2024,Rams,1055000,75000,,0,1130000,0.4%,1130000
James Proche,2024,Browns,1125000,0,,,109444,0.0%,125000
Mason Pline,2024,49ers,225000,,,,225000,0.1%,225000
Jordan Murray,2024,Giants,225000,,,,87500,0.0%,87500
Jack Westover,2024,Patriots,795000,,,,44167,0.0%,44167
Chris Oladokun,2024,Chiefs,225000,,,,137500,0.1%,137500
Keith Kirkwood,2024,Ravens,383400,0,,,383400,0.2%,383400
Joe Milton III,2024,Patriots,795000,45829,,,840829,0.3%,978316
Treyton Welch,2024,Saints,225000,,,,225000,0.1%,225000
Bernhard Seikovits,2024,Cardinals,225000,,,,0,0.0%,0
Joel Wilson,2024,Bears,225000,,,,137500,0.1%,137500
Ben DiNucci,2024,Saints,225000,0,,,50000,0.0%,50000
Spencer Rattler,2024,Saints,795000,84120,,,879120,0.3%,1131480
Messiah Swinson,2024,Packers,225000,,,,187500,0.1%,187500
Malik Cunningham,2024,Ravens,225000,,,,225000,0.1%,225000
Tommy DeVito,2024,Giants,915000,,,,915000,0.4%,915000
Jaren Hall,2024,Seahawks,915000,0,,,152500,0.1%,152500
Tyson Bagent,2024,Bears,915000,8333,,,923333,0.4%,915000
Trenton Irwin,2024,Panthers,302400,,,,67200,0.0%,67200
Sean Clifford,2024,Packers,915000,0,,,0,0.0%,0
McCallan Castles,2024,Chargers,225000,,,,75000,0.0%,75000
Tanner McKee,2024,Eagles,915000,46630,,,961630,0.4%,915000
Jake Fromm,2024,Lions,225000,0,,,225000,0.1%,225000
Stetson Bennett,2024,Rams,795000,174783,,,969783,0.4%,795000
Kyren Williams,2024,Rams,985000,77602,,,1062602,0.4%,985000
Tyjae Spears,2024,Titans,999573,248291,,,1247864,0.5%,999573
Jerome Ford,2024,Browns,985000,80537,,0,1065537,0.4%,985000
Tyrion Davis-Price,2024,Eagles,225000,0,,,267222,0.1%,267222
Kendre Miller,2024,Saints,1007014,278057,,,1285071,0.5%,1007014
Hassan Haskins,2024,Chargers,985000,0,,,985000,0.4%,985000
Patrick Taylor,2024,49ers,1055000,0,,0,293056,0.1%,293056
Gary Brightwell,2024,Bengals,302400,0,,,134400,0.1%,134400
Tyler Allgeier,2024,Falcons,985000,83472,,,1068472,0.4%,985000
Pierre Strong Jr.,2024,Browns,985000,0,,,985000,0.3%,985000
Dameon Pierce,2024,Texans,985000,203858,,,1188858,0.5%,985000
Jonathan Ward,2024,Steelers,383400,,,,85200,0.0%,85200
Zamir White,2024,Raiders,985000,185981,,,1170981,0.4%,985000
River Cracraft,2024,Dolphins,1125000,,,,1100000,0.4%,1292500
Brian Robinson Jr.,2024,Commanders,1163628,212255,,,1375883,0.5%,1163628
Jayden Reed,2024,Packers,1076399,555596,,1076399,1631995,0.6%,1076399
Lil'Jordan Humphrey,2024,Broncos,1125000,0,,,875556,0.3%,1000000
Bennett Skowronek,2024,Steelers,1055000,0,,,739445,0.3%,739445
Justin Hardee,2024,Titans,1210000,0,,0,547222,0.2%,672222
Skyy Moore,2024,Chiefs,1216410,467819,,0,1759229,0.7%,1291410
Elijah Mitchell,2024,49ers,1055000,45893,,0,1100893,0.4%,1055000
Ja'Lynn Polk,2024,Patriots,795000,967681,,795000,1762681,0.7%,4665724
Ladd McConkey,2024,Chargers,795000,1022306,,795000,1817306,0.7%,4884224
Chris Evans,2024,Bengals,1055000,43222,,,1098222,0.4%,1055000
Keon Coleman,2024,Bills,795000,1036683,,795000,1831683,0.7%,4941732
D'Wayne Eskridge,2024,Dolphins,1055000,0,,0,644722,0.3%,644722
Terrace Marshall Jr.,2024,Raiders,1055000,0,,0,351667,0.1%,351667
Jonathan Mingo,2024,Cowboys,1152573,0,,576287,576287,0.2%,576287
Tyquan Thornton,2024,Chiefs,225000,0,,0,87500,0.0%,87500
Tylan Wallace,2024,Ravens,1055000,171339,,0,1226339,0.5%,1055000
Alec Pierce,2024,Colts,1305122,495244,,0,1800366,0.7%,1305122
George Pickens,2024,Steelers,1318836,522670,,0,1841506,0.7%,1318836
Equanimeous St. Brown,2024,Saints,324000,0,,,397444,0.2%,413000
Scott Miller,2024,Steelers,1125000,0,,,1152500,0.4%,1253088
Quez Watkins,2024,Steelers,383400,0,,,383400,0.1%,383400
Baylor Cupp,2024,Chiefs,225000,,,,256667,0.1%,256667
Tanner Taula,2024,Buccaneers,225000,,,,225000,0.1%,225000
Cam Grandy,2024,Bengals,795000,,,,353333,0.1%,353333
Scotty Washington,2024,Ravens,225000,,,,75000,0.0%,75000
Brenden Bates,2024,Browns,795000,,,,132500,0.0%,132500
John Samuel Shenker,2024,Raiders,225000,,,,175834,0.1%,175834
Dorian Thompson-Robinson,2024,Browns,915000,85567,,,1000567,0.3%,915000
Michael Jacobson,2024,Saints,225000,,,,225000,0.1%,225000
Zack Kuntz,2024,Jets,225000,,,,256667,0.1%,256667
E.J. Jenkins,2024,Eagles,795000,,,,220833,0.1%,220833
Clayton Tune,2024,Cardinals,915000,87656,,,1002656,0.4%,915000
Aidan O'Connell,2024,Raiders,915000,127345,,,925678,0.4%,798333
Skylar Thompson,2024,Dolphins,225000,0,,,79722,0.0%,79722
Shane Buechele,2024,Bills,985000,40000,,,560000,0.2%,560000
Ian Book,2024,Eagles,225000,0,,,0,0.0%,0
Desmond Ridder,2024,Raiders,985000,0,,,601944,0.2%,601944
Sam Howell,2024,Seahawks,985000,0,,,985000,0.4%,985000
Jake Haener,2024,Saints,915000,161520,,,1076520,0.4%,915000
Malik Willis,2024,Packers,985000,0,,,985000,0.4%,985000
Hendon Hooker,2024,Lions,915000,289823,,,1299779,0.5%,1009956
Sam Ehlinger,2024,Colts,1055000,32676,,0,1087676,0.4%,1055000
John Wolford,2024,Jaguars,302400,0,,,84000,0.0%,84000
Rachaad White,2024,Buccaneers,1171364,227727,,,1399091,0.6%,1171364
Bailey Zappe,2024,Browns,985000,0,,0,273611,0.1%,273611
Feleipe Franks,2024,Panthers,985000,0,,0,875556,0.3%,875556
